datetime,kavanaugh_intensity,hurricane florence_intensity,fortnite_intensity,mollie tibbetts_intensity,michael cohen_intensity,avengers 4_intensity,anthony bourdain_intensity,dez bryant_intensity,black panther_intensity,kate spade_intensity,world cup 2018_intensity,cohen_intensity,xxxtentacion_intensity,le'veon bell_intensity,government shutdown_intensity,mega millions_intensity,red dead redemption 2_intensity,meghan markle_intensity,kawhi leonard_intensity,cryptocurrency_intensity,manafort_intensity,avengers infinity war_intensity,mueller_intensity,demi lovato_intensity,dow jones_intensity,mueller investigation_intensity,ripple_intensity,tsunami_intensity,hawaii_intensity,kanye west_intensity,robert mueller_intensity,weather radar_intensity,khloe kardashian_intensity,kingdom hearts 3_intensity,lebron james_intensity,local news_intensity,shooting_intensity,lakers_intensity,stock market_intensity,markelle fultz_intensity,cleveland browns_intensity,nafta_intensity,eagles_intensity,nicki minaj_intensity,red sox_intensity,kate middleton_intensity,netflix_intensity,instagram_intensity,news today_intensity
2018-12-02,0.0278,0.0429,0.0197,0.0,0.1917,0.0106,0.0079,0.0003,0.019,0.006,0.0003,0.2727,0.0006,0.0027,0.0523,0.0079,0.0051,0.1122,0.01,0.0571,0.0677,0.0118,0.3157,0.0009,0.0463,0.0949,0.094,0.3997,0.1388,0.0296,0.2606,0.0015,0.0021,0.0003,0.0094,0.062,0.7574,0.0184,0.0759,0.0024,0.0305,0.2437,0.1164,0.0039,0.0109,0.1058,0.2398,0.4548,0.0085
2018-12-03,0.0598,0.0262,0.0199,0.0004,0.1847,0.0183,0.0028,0.0004,0.0477,0.0025,0.0,0.328,0.0039,0.0039,0.0959,0.0021,0.0126,0.0231,0.0057,0.0603,0.0463,0.0166,0.2211,0.0021,0.2276,0.0906,0.0427,0.254,0.2207,0.0278,0.1783,0.0012,0.0023,0.0011,0.0157,0.0874,0.6149,0.021,0.1655,0.003,0.0303,0.1737,0.1408,0.0178,0.0171,0.0723,0.2825,0.8792,0.0167
2018-12-04,0.0422,0.0289,0.031,0.0003,0.2108,0.0272,0.0015,0.0002,0.0668,0.0012,0.0003,0.324,0.0381,0.0015,0.0721,0.0018,0.0091,0.1116,0.0079,0.0478,0.1728,0.029,0.331,0.0031,0.2746,0.1074,0.0213,0.1735,0.2286,0.0797,0.298,0.0013,0.0026,0.0002,0.0172,0.0935,0.7079,0.0228,0.1964,0.0025,0.0209,0.0516,0.1961,0.0097,0.0392,0.0229,0.2495,0.7963,0.0153
2018-12-05,0.0782,0.0243,0.0316,0.0005,0.2226,0.016,0.0116,0.0005,0.1093,0.0093,0.0002,0.3127,0.0088,0.0016,0.0248,0.0041,0.0047,0.0464,0.0067,0.0476,0.2172,0.0267,0.5247,0.0598,0.2091,0.1569,0.0253,0.1097,0.2397,0.0425,0.4859,0.0013,0.0033,0.0003,0.021,0.0895,0.6945,0.0352,0.1509,0.014,0.0225,0.0942,0.126,0.0189,0.0148,0.0743,0.379,1.1491,0.0099
2018-12-06,0.0932,0.022,0.0591,0.0,0.0649,0.0151,0.0033,0.0008,0.2365,0.003,0.0,0.2012,0.0108,0.0032,0.0469,0.0027,0.0068,0.0213,0.0175,0.0473,0.1332,0.017,0.2934,0.009,0.2075,0.1228,0.0301,0.0364,0.2145,0.0593,0.2596,0.0005,0.0573,0.0007,0.0431,0.0949,0.7059,0.0431,0.2242,0.0017,0.0198,0.1726,0.1009,0.0434,0.0298,0.0667,0.4126,0.8904,0.014
2018-12-07,0.0331,0.0281,0.0409,0.0,0.2656,0.0507,0.0016,0.0004,0.2672,0.0021,0.0,0.3402,0.0766,0.0025,0.0476,0.0014,0.0117,0.022,0.0073,0.059,0.2291,0.1104,0.6606,0.0901,0.2419,0.3184,0.0384,0.0446,0.3262,0.1125,0.5939,0.0012,0.0043,0.0002,0.0242,0.0784,0.774,0.0229,0.3173,0.0012,0.0277,0.0226,0.1024,0.1115,0.0402,0.0094,0.2078,1.0145,0.0247
2018-12-08,0.0722,0.0488,0.0135,0.0,1.0061,0.0262,0.0003,0.0003,0.0474,0.0011,0.0011,1.1155,0.0654,0.0025,0.009,0.0051,0.0045,0.0133,0.0158,0.0601,0.6584,0.0367,1.2776,0.0172,0.1128,0.4325,0.1055,0.0231,0.2422,0.077,1.1569,0.002,0.0028,0.0003,0.044,0.0705,0.7546,0.0417,0.1838,0.0031,0.0355,0.0141,0.1365,0.0234,0.1404,0.0065,0.2044,0.8555,0.0601
2018-12-09,0.0235,0.0779,0.0197,0.0,0.587,0.0078,0.0006,0.0009,0.0551,0.0013,0.0,0.643,0.0673,0.0019,0.0044,0.0034,0.0028,0.0319,0.0063,0.0588,0.3433,0.0172,0.7982,0.0066,0.0375,0.3517,0.0253,0.0181,0.0923,0.0745,0.725,0.0013,0.0031,0.0022,0.0216,0.0579,0.7926,0.0523,0.1289,0.0006,0.0623,0.0113,0.1821,0.0544,0.0263,0.0238,0.1058,0.6005,0.0103
2018-12-10,0.1434,0.0277,0.0201,0.0002,0.2851,0.0173,0.0038,0.0008,0.0875,0.0013,0.0008,0.3681,0.0062,0.0019,0.0124,0.0021,0.0049,0.0817,0.0115,0.0572,0.1937,0.0241,0.4225,0.0141,0.1737,0.1908,0.016,0.0173,0.125,0.0262,0.3719,0.0019,0.0026,0.0019,0.0188,0.0533,0.6634,0.0299,0.2196,0.0008,0.0205,0.0105,0.1752,0.0337,0.0514,0.0623,0.2855,0.6734,0.0139
2018-12-11,0.1169,0.0356,0.0235,0.0,0.2001,0.0038,0.0078,0.0017,0.0577,0.0026,0.0,0.3455,0.0055,0.0021,0.3423,0.0019,0.0057,0.1076,0.0048,0.0516,0.116,0.0411,0.6593,0.0048,0.1321,0.3093,0.0235,0.0174,0.1694,0.0428,0.5792,0.0019,0.0014,0.0002,0.0323,0.0831,0.894,0.0328,0.2103,0.001,0.0192,0.0124,0.0922,0.0658,0.0402,0.0164,0.3155,0.8206,0.0138
2018-12-12,0.066,0.05,0.0233,0.0009,0.6593,0.0022,0.0277,0.001,0.1022,0.0257,0.0009,0.8292,0.0121,0.006,0.232,0.0189,0.0043,0.0762,0.0148,0.057,0.2841,0.025,0.7305,0.0235,0.0934,0.3572,0.0304,0.0252,0.1454,0.0199,0.677,0.0015,0.0162,0.0005,0.0138,0.0726,1.1974,0.0323,0.1749,0.0007,0.0124,0.0208,0.1075,0.0468,0.0418,0.0464,0.4196,0.6283,0.0073
2018-12-13,0.0536,0.08,0.0225,0.0005,0.5317,0.0016,0.022,0.0026,0.102,0.0212,0.0009,0.6544,0.0068,0.0029,0.1144,0.0187,0.0049,0.1089,0.0298,0.0646,0.0518,0.0674,0.4598,0.013,0.0928,0.201,0.1274,0.0765,0.2476,0.032,0.4204,0.0092,0.0139,0.0,0.0183,0.1035,1.0182,0.0269,0.1857,0.0013,0.013,0.0399,0.1225,0.0126,0.0456,0.0859,0.3477,0.7588,0.0165
2018-12-14,0.1009,0.0561,0.0369,0.0002,0.583,0.0016,0.0076,0.0011,0.0313,0.0058,0.0007,0.6881,0.0069,0.0063,0.0866,0.0101,0.0052,0.1054,0.004,0.0799,0.0713,0.0181,0.4521,0.0036,0.1534,0.1203,0.0656,0.0262,0.1899,0.2429,0.379,0.0014,0.0087,0.0024,0.0326,0.0785,1.074,0.0452,0.1514,0.0025,0.0109,0.0213,0.1147,0.0177,0.0307,0.0864,0.2157,0.8208,0.0107
2018-12-15,0.0894,0.0454,0.0193,0.0006,0.2374,0.0017,0.0034,0.0011,0.0372,0.0028,0.0,0.3342,0.0082,0.0071,0.2502,0.0196,0.0023,0.0187,0.0199,0.061,0.109,0.0114,0.4055,0.0009,0.0673,0.159,0.0173,0.061,0.1979,0.1866,0.3484,0.0017,0.0014,0.002,0.0256,0.0889,0.8303,0.0488,0.1741,0.0026,0.0114,0.0239,0.1371,0.0148,0.0358,0.0116,0.1709,0.5279,0.0082
2018-12-16,0.1205,0.0387,0.0137,0.0003,0.4348,0.0019,0.0099,0.0,0.0205,0.0121,0.0,0.4964,0.0013,0.0048,0.2445,0.0147,0.0032,0.0195,0.0074,0.0694,0.1403,0.0163,0.4798,0.0,0.0214,0.0684,0.0211,0.0416,0.1445,0.2266,0.4252,0.0016,0.0435,0.0016,0.0559,0.0908,0.8072,0.086,0.1349,0.0022,0.0678,0.016,0.1547,0.0818,0.0179,0.009,0.1164,1.0661,0.0083
2018-12-17,0.0787,0.0266,0.0229,0.0006,0.3272,0.0021,0.0281,0.0004,0.0632,0.0277,0.0008,0.4224,0.0114,0.0027,0.3161,0.0045,0.0054,0.0871,0.0093,0.0646,0.0303,0.0167,0.5849,0.0029,0.1398,0.2199,0.0229,0.0277,0.1491,0.1111,0.4577,0.0016,0.0072,0.0047,0.0275,0.0791,0.6501,0.0349,0.2723,0.0017,0.0202,0.0301,0.1513,0.1197,0.0124,0.019,0.2149,1.1896,0.0128
2018-12-18,0.0764,0.0289,0.1626,0.0089,0.1646,0.0016,0.0459,0.0002,0.0958,0.0454,0.0,0.2484,0.0071,0.0013,0.3266,0.0069,0.004,0.0804,0.0049,0.0495,0.1183,0.025,0.6491,0.0183,0.1936,0.292,0.0553,0.024,0.2499,0.0644,0.5941,0.0013,0.0053,0.0009,0.024,0.0847,0.9135,0.0711,0.2662,0.0016,0.0169,0.0113,0.1561,0.0123,0.0114,0.0071,0.3293,0.8607,0.014
2018-12-19,0.0844,0.0306,0.0643,0.0003,0.0829,0.0012,0.0137,0.001,0.0566,0.0215,0.0007,0.2012,0.0036,0.0017,0.4347,0.012,0.0061,0.0956,0.0054,0.0587,0.0198,0.0101,0.3518,0.0292,0.2141,0.1677,0.0287,0.0344,0.1364,0.0532,0.2731,0.0007,0.0033,0.0003,0.0304,0.0688,0.908,0.0749,0.3762,0.001,0.0149,0.0441,0.1602,0.0443,0.0189,0.0674,0.4504,0.8795,0.0137
2018-12-20,0.0689,0.0351,0.0357,0.0346,0.1342,0.0016,0.0042,0.0005,0.0731,0.0031,0.0003,0.2244,0.0031,0.0029,0.5128,0.0135,0.004,0.0807,0.0116,0.0575,0.0203,0.0229,0.3535,0.0014,0.2517,0.1513,0.1278,0.045,0.1428,0.0938,0.2792,0.0017,0.0076,0.0007,0.0213,0.0703,0.8851,0.0332,0.2978,0.0007,0.0261,0.0339,0.1458,0.0069,0.0341,0.0097,0.3442,0.6719,0.0147
2018-12-21,0.1498,0.0145,0.0233,0.0066,0.0525,0.0031,0.0052,0.0012,0.0795,0.0021,0.0,0.2731,0.0039,0.0056,1.0633,0.0037,0.006,0.0653,0.0048,0.0704,0.0159,0.0316,0.208,0.0027,0.2514,0.0878,0.03,0.0324,0.1868,0.0248,0.1684,0.0161,0.0054,0.0004,0.0279,0.0808,0.7041,0.0614,0.3324,0.001,0.0184,0.0101,0.0913,0.0099,0.0345,0.0074,0.307,0.6291,0.0138
2018-12-22,0.132,0.0249,0.0143,0.0003,0.0641,0.0012,0.0053,0.0035,0.0936,0.0023,0.0,0.2373,0.0032,0.0105,1.4799,0.007,0.026,0.0149,0.0193,0.0699,0.0064,0.0123,0.2101,0.1147,0.1779,0.0737,0.1439,0.0386,0.3698,0.0404,0.1802,0.0266,0.0296,0.0015,0.0764,0.0696,0.7794,0.1036,0.3795,0.0009,0.0152,0.0219,0.129,0.0161,0.0152,0.0053,0.3918,0.5541,0.0114
2018-12-23,0.0315,0.0137,0.0292,0.0,0.0681,0.0023,0.001,0.001,0.0221,0.001,0.0,0.1586,0.003,0.0017,0.9641,0.0225,0.004,0.0171,0.0252,0.0691,0.0104,0.0121,0.277,0.0419,0.0664,0.0872,0.0372,0.9769,0.2314,0.0248,0.2002,0.0007,0.0339,0.0003,0.0416,0.0664,0.9269,0.0506,0.4309,0.0245,0.0627,0.0117,0.1992,0.0751,0.0104,0.0054,0.1529,0.775,0.0097
2018-12-24,0.0901,0.0878,0.0313,0.0005,0.0479,0.0023,0.0041,0.0005,0.0316,0.0034,0.0003,0.1209,0.0052,0.0021,1.0889,0.0106,0.0305,0.0228,0.0041,0.0694,0.0142,0.0225,0.247,0.0078,0.4052,0.1072,0.0425,0.7329,0.132,0.0233,0.1634,0.0008,0.0743,0.001,0.0797,0.0715,0.7117,0.0813,0.6949,0.0016,0.0461,0.0254,0.2048,0.0096,0.021,0.0109,0.247,1.019,0.0093
2018-12-25,0.0369,0.035,0.0423,0.0003,0.0227,0.0028,0.0025,0.0006,0.0622,0.0025,0.0,0.077,0.0041,0.0009,1.1793,0.0158,0.0028,0.0379,0.0019,0.0613,0.0044,0.0158,0.1364,0.0057,0.2722,0.0597,0.024,0.4607,0.0985,0.1029,0.0928,0.0016,0.1263,0.0,0.0739,0.0524,0.6296,0.0581,0.508,0.0016,0.0259,0.0066,0.1162,0.0066,0.0309,0.0199,0.2169,0.4534,0.0123
2018-12-26,0.1165,0.0208,0.044,0.0005,0.0512,0.0013,0.0226,0.0028,0.1219,0.0188,0.0015,0.1193,0.0172,0.0008,1.3093,0.0748,0.0044,0.1435,0.0046,0.0774,0.0231,0.0396,0.1453,0.0836,0.3032,0.0419,0.0401,0.2762,0.1602,0.0913,0.0941,0.0013,0.0118,0.0,0.1348,0.0653,0.915,0.1173,0.5185,0.027,0.0231,0.0141,0.135,0.0111,0.0352,0.1728,0.2243,0.853,0.0113
2018-12-27,0.0919,0.0664,0.0331,0.0011,0.0309,0.0019,0.0519,0.0013,0.0835,0.0517,0.0004,0.1124,0.0385,0.0043,1.0334,0.0251,0.0035,0.085,0.0095,0.0822,0.0141,0.0305,0.1174,0.0491,0.3899,0.035,0.024,0.2084,0.1555,0.0813,0.0919,0.0013,0.0086,0.0002,0.1018,0.0789,0.8234,0.1012,0.5514,0.0013,0.0272,0.0108,0.1369,0.0216,0.0335,0.0117,0.3252,1.114,0.013
2018-12-28,0.1038,0.0382,0.0203,0.0287,0.0708,0.0015,0.1354,0.0002,0.1447,0.1272,0.0,0.1552,0.1196,0.0047,1.1557,0.0181,0.0037,0.0987,0.0058,0.076,0.0214,0.0272,0.1576,0.0166,0.2761,0.0717,0.0235,0.1194,0.1574,0.0488,0.1272,0.0119,0.0149,0.0004,0.0596,0.0723,1.0482,0.0751,0.2973,0.0002,0.0406,0.0613,0.1101,0.0099,0.0315,0.0058,0.3664,0.825,0.0132
2018-12-29,0.0703,0.0207,0.0132,0.009,0.0198,0.0006,0.0111,0.0003,0.1094,0.0108,0.0,0.1094,0.0024,0.0033,1.19,0.0649,0.003,0.0754,0.0234,0.0715,0.015,0.0144,0.1945,0.0015,0.0902,0.1013,0.0174,0.1894,0.1797,0.0355,0.1668,0.0006,0.0039,0.0,0.049,0.0556,1.184,0.0592,0.1211,0.0024,0.0249,0.0298,0.2011,0.0042,0.0219,0.0147,0.3189,0.5819,0.0075
2018-12-30,0.0555,0.0325,0.0103,0.0017,0.0288,0.0034,0.0065,0.001,0.0435,0.0315,0.0003,0.1014,0.0024,0.0045,0.8858,0.0219,0.0038,0.0267,0.0024,0.0733,0.0524,0.0205,0.1781,0.0045,0.0264,0.0452,0.0178,0.1185,0.1959,0.0366,0.1315,0.0007,0.0038,0.0007,0.026,0.1072,1.1173,0.0318,0.1428,0.0014,0.0281,0.0195,0.2113,0.0045,0.0134,0.012,0.1794,0.58,0.0164
2018-12-31,0.0641,0.0304,0.072,0.0016,0.0334,0.0033,0.0312,0.0011,0.0887,0.0129,0.0003,0.1254,0.0148,0.0197,1.0607,0.0227,0.0049,0.0501,0.0148,0.0854,0.0112,0.0353,0.1572,0.0167,0.235,0.0808,0.0222,0.052,0.2081,0.0589,0.1123,0.0014,0.0066,0.0016,0.04,0.1257,1.1741,0.0838,0.2944,0.0016,0.1052,0.017,0.3514,0.0063,0.0175,0.0107,0.4886,0.8427,0.0137
