datetime,hurricane milton_intensity,jd vance_intensity,tim walz_intensity,kamala harris_intensity,vance_intensity,trump shot_intensity,olympics_intensity,diddy_intensity,milton_intensity,iphone 16_intensity,liam payne_intensity,presidential polls_intensity,election results_intensity,p diddy_intensity,sean combs_intensity,harris_intensity,bird flu_intensity,election_intensity,houthis_intensity,boeing_intensity,iran israel_intensity,hezbollah_intensity,israel iran_intensity,trump_intensity,jay z_intensity,nvidia_intensity,nvidia stock_intensity,hurricane_intensity,kate middleton_intensity,rfk jr_intensity,donald trump_intensity,lebanon_intensity,venezuela_intensity,ben affleck_intensity,intel_intensity,spacex_intensity,drake_intensity,democrats_intensity,melania trump_intensity,joe biden_intensity,syria_intensity,taylor swift travis kelce_intensity,biden_intensity
2024-07-08,0.0,0.0345,0.0068,0.2745,0.0723,0.0014,0.263,0.002,0.0162,0.0095,0.0,0.0007,0.0723,0.0,0.0014,0.5024,0.0088,1.263,0.0169,0.2867,0.002,0.0548,0.0027,1.3523,0.0054,0.071,0.0068,0.7066,0.0068,0.0047,1.1481,0.0683,0.1697,0.0088,0.0358,0.0189,0.0352,0.9304,0.002,1.2083,0.025,0.002,1.6173
2024-07-09,0.0,0.0098,0.0105,0.267,0.0347,0.0,0.2664,0.0281,0.017,0.0046,0.0,0.0,0.0674,0.0007,0.0026,0.5288,0.0079,1.3161,0.0164,0.1832,0.0007,0.0399,0.0065,1.6112,0.0537,0.0615,0.0033,0.5772,0.0072,0.0052,1.4083,0.0517,0.0569,0.0576,0.0569,0.0347,0.0517,1.1361,0.002,1.3344,0.0353,0.0013,1.8566
2024-07-10,0.0,0.013,0.0074,0.2519,0.05,0.0232,0.2857,0.0255,0.0759,0.012,0.0,0.0014,0.05,0.0005,0.0014,0.4751,0.0185,1.4597,0.0195,0.101,0.0019,0.0273,0.0111,1.5537,0.0338,0.069,0.0028,0.4877,0.0037,0.0065,1.2684,0.0389,0.0755,0.0949,0.0366,0.0463,0.0408,1.0133,0.0195,1.3175,0.0347,0.0014,1.8131
2024-07-11,0.0,0.0102,0.0054,0.2463,0.0798,0.0024,0.3008,0.0239,0.0224,0.0088,0.0,0.0019,0.0555,0.001,0.017,0.4848,0.02,1.4136,0.02,0.0808,0.001,0.0292,0.0024,1.6487,0.0083,0.1056,0.0034,0.4634,0.0175,0.0092,1.4107,0.0516,0.0531,0.0151,0.0467,0.0355,0.0516,1.1766,0.0058,1.529,0.0312,0.0019,2.1608
2024-07-12,0.0,0.0151,0.0071,0.6263,0.0857,0.001,0.3908,0.0419,0.0161,0.0055,0.0005,0.0,0.0701,0.0025,0.0121,0.9646,0.0252,1.6207,0.0166,0.0348,0.001,0.0383,0.001,1.9515,0.0343,0.1266,0.0045,0.4886,0.005,0.0055,1.6519,0.0444,0.0691,0.0459,0.0605,0.055,0.0686,1.4381,0.0535,1.6807,0.0368,0.005,2.3846
2024-07-13,0.0,0.0648,0.003,0.2667,0.1304,0.0,0.3308,0.0136,0.0279,0.0045,0.0,0.0015,0.0656,0.0008,0.0075,0.5063,0.0339,1.2214,0.0113,0.0332,0.0008,0.0339,0.0,1.5785,0.0121,0.0723,0.0053,0.2291,0.0136,0.0045,1.2613,0.0753,0.0414,0.0173,0.0414,0.0927,0.1077,0.9562,0.046,1.195,0.055,0.0008,1.7074
2024-07-14,0.0,0.5625,0.0021,0.6532,0.811,0.4383,0.1828,0.0029,0.1214,0.0029,0.0,0.0007,0.0228,0.0,0.0007,0.7917,0.0057,1.8368,0.0093,0.0193,0.0021,0.0128,0.0007,6.7512,0.0064,0.0621,0.0079,0.1449,0.1049,0.0271,5.7903,0.0214,0.04,0.005,0.0278,0.0186,0.0443,0.8824,0.2027,2.7849,0.02,0.0,3.7215
2024-07-15,0.0,0.5535,0.0026,0.3627,1.0423,0.1798,0.2793,0.0021,0.024,0.0052,0.0,0.0005,0.0521,0.0005,0.0,0.5676,0.0693,2.1488,0.0203,0.0558,0.0021,0.0396,0.0021,4.5701,0.0078,0.0865,0.0057,0.2767,0.0615,0.0516,3.8655,0.0709,0.0417,0.0526,0.1569,0.013,0.073,1.158,0.1287,1.9476,0.0422,0.0005,2.5886
2024-07-16,0.0,0.7903,0.0038,0.2591,1.5817,0.1106,0.4584,0.0088,0.0236,0.0104,0.0,0.0016,0.1216,0.0,0.0022,0.5422,0.0389,2.2411,0.0246,0.0542,0.0005,0.0323,0.0088,4.5206,0.011,0.0937,0.0049,0.2421,0.0575,0.0411,3.8891,0.0564,0.0438,0.017,0.0991,0.0876,0.0767,1.3429,0.0504,1.8659,0.0372,0.0049,2.5883
2024-07-17,0.0,0.6333,0.0852,0.4282,1.0371,0.0619,0.4195,0.0027,0.0152,0.0038,0.0,0.0027,0.1118,0.0011,0.0011,0.6789,0.0109,1.9873,0.0109,0.0564,0.0016,0.0271,0.0081,3.7255,0.0076,0.1004,0.0054,0.216,0.0076,0.0141,3.3028,0.064,0.0673,0.0575,0.0695,0.1302,0.1248,1.5575,0.0282,2.0497,0.0537,0.0016,2.848
2024-07-18,0.0,0.531,0.061,0.4634,1.0274,0.0631,0.3333,0.0203,0.0187,0.0071,0.0,0.0022,0.0912,0.0,0.0181,0.7413,0.0104,2.1031,0.0104,0.0736,0.0,0.0362,0.0022,3.6878,0.0269,0.1334,0.0044,0.1614,0.0093,0.0099,3.0794,0.0719,0.0857,0.0631,0.067,0.0604,0.1049,1.5287,0.0258,2.108,0.056,0.0066,3.0678
2024-07-19,0.0,0.5119,0.0239,0.5385,0.8517,0.0331,0.526,0.0125,0.0223,0.0038,0.0005,0.0005,0.0581,0.0016,0.0033,0.843,0.0212,2.0698,0.0798,0.07,0.0554,0.0999,0.0217,3.606,0.0114,0.07,0.0038,0.2019,0.0092,0.0054,3.0561,0.1129,0.0874,0.0081,0.0429,0.0423,0.0451,1.5726,0.2812,1.8055,0.0722,0.0016,2.7375
2024-07-20,0.0,0.5138,0.0109,0.3966,0.7264,0.0547,0.5284,0.0036,0.0115,0.003,0.0006,0.0,0.0279,0.0006,0.0006,0.6122,0.0194,1.5275,0.1616,0.0522,0.0285,0.0972,0.0067,2.3019,0.0103,0.0462,0.0049,0.1385,0.0207,0.003,1.9205,0.1166,0.0668,0.0079,0.0334,0.0255,0.0571,1.0501,0.0431,1.3459,0.0589,0.0055,1.7401
2024-07-21,0.0,0.4925,0.0467,2.9411,0.7998,0.0347,0.4225,0.0033,0.01,0.0073,0.0,0.0013,0.0367,0.0007,0.002,4.0075,0.0053,3.7562,0.1879,0.0413,0.002,0.1453,0.0093,4.8659,0.0067,0.04,0.0027,0.2053,0.006,0.0033,4.1934,0.1766,0.044,0.006,0.024,0.0273,0.0307,3.7109,0.0093,3.7702,0.026,0.0,5.1425
2024-07-22,0.0,0.3339,0.0681,3.3079,0.6421,0.0413,0.3708,0.0101,0.0547,0.0067,0.0,0.0022,0.0581,0.0011,0.0011,3.9735,0.0101,3.3872,0.0525,0.0692,0.0011,0.0391,0.0011,4.0584,0.0257,0.0692,0.0022,0.0983,0.0235,0.0101,3.4844,0.1094,0.0603,0.0089,0.0302,0.0123,0.0826,3.1839,0.0056,3.7032,0.0212,0.0011,4.81
2024-07-23,0.0,0.3249,0.0484,2.2197,0.5131,0.0247,0.7991,0.0068,0.021,0.01,0.0,0.0005,0.0741,0.0005,0.0032,2.7717,0.0053,2.4058,0.0452,0.0715,0.0021,0.0331,0.0158,2.9668,0.0531,0.1015,0.0053,0.1856,0.0126,0.0105,2.5483,0.0731,0.1015,0.0168,0.0494,0.0347,0.0862,2.1161,0.0053,2.3968,0.0421,0.0,3.2307
2024-07-24,0.0,0.3081,0.037,1.567,0.437,0.0191,1.0196,0.015,0.0197,0.0081,0.0006,0.0006,0.0457,0.0006,0.0029,1.9398,0.0347,1.7959,0.0185,0.0595,0.0052,0.1231,0.004,2.2479,0.0358,0.1023,0.0052,0.1538,0.0561,0.0121,1.9115,0.1335,0.1116,0.0127,0.0503,0.0335,0.0948,1.3971,0.0023,1.6069,0.0549,0.0121,2.3051
2024-07-25,0.0,0.2124,0.0637,1.3894,0.3529,0.0138,0.9334,0.0173,0.0256,0.0048,0.0,0.0,0.0477,0.0,0.0131,1.7818,0.0159,1.5036,0.0215,0.182,0.0076,0.0747,0.0083,1.8551,0.063,0.1149,0.0118,0.1764,0.0104,0.0097,1.4739,0.0837,0.0657,0.0699,0.0498,0.056,0.0692,1.13,0.0235,1.4247,0.0353,0.0,2.0371
2024-07-26,0.0,0.2324,0.0785,1.3191,0.3652,0.0103,1.6391,0.0054,0.0211,0.0048,0.0,0.0,0.0199,0.0006,0.0012,1.6995,0.0103,1.5811,0.0779,0.0839,0.0024,0.105,0.003,1.819,0.032,0.1262,0.006,0.1799,0.0054,0.0103,1.4477,0.096,0.1696,0.0193,0.0525,0.0743,0.0845,0.8887,0.0145,1.295,0.0954,0.0036,1.8691
2024-07-27,0.0,0.2654,0.0866,1.0509,0.3707,0.0155,1.8103,0.0057,0.0204,0.0057,0.0,0.0008,0.0212,0.0,0.0024,1.3228,0.0065,1.1873,0.0082,0.0702,0.0008,0.1723,0.0041,1.5564,0.0049,0.0514,0.0049,0.0947,0.0033,0.0106,1.3057,0.1845,0.1764,0.0098,0.0302,0.0629,0.0474,0.7243,0.0057,1.0648,0.1429,0.0016,1.4396
2024-07-28,0.0,0.2842,0.0853,0.741,0.3726,0.0347,1.4809,0.0063,0.0189,0.0042,0.0,0.0011,0.0137,0.0,0.0,1.1178,0.0063,1.2052,0.0084,0.0274,0.0695,0.2789,0.0032,1.4346,0.0,0.0895,0.0053,0.1168,0.0,0.0042,1.2546,0.2631,0.241,0.0074,0.041,0.0179,0.0232,0.6084,0.0042,0.8041,0.1726,0.0,1.1104
2024-07-29,0.0,0.2002,0.0505,0.9227,0.2944,0.0111,1.6218,0.0025,0.0148,0.0129,0.0,0.0043,0.0992,0.0,0.0012,1.2258,0.0129,1.4709,0.0068,0.0511,0.0111,0.1682,0.0111,1.4882,0.0074,0.0862,0.0055,0.1133,0.0092,0.0025,1.2726,0.1663,0.5002,0.0197,0.0591,0.0209,0.1207,0.757,0.0025,0.8038,0.0517,0.0025,1.2467
2024-07-30,0.0,0.2367,0.1534,1.0138,0.3613,0.0157,1.6955,0.0063,0.0241,0.0037,0.0,0.0016,0.1529,0.001,0.0052,1.4945,0.0246,1.6065,0.011,0.0508,0.0031,0.221,0.0105,1.7987,0.0052,0.0979,0.0063,0.1351,0.0173,0.0031,1.5348,0.2189,0.3838,0.0079,0.0545,0.022,0.0958,0.9509,0.0099,1.0588,0.0482,0.012,1.4997
2024-07-31,0.0,0.293,0.1279,1.224,0.4219,0.0257,1.5155,0.0101,0.0216,0.0086,0.0,0.0005,0.15,0.0,0.002,1.7153,0.0257,1.8624,0.0378,0.1289,0.0811,0.3877,0.0856,1.9434,0.0055,0.1385,0.0111,0.1621,0.007,0.006,1.664,0.3076,0.3419,0.0076,0.0539,0.0186,0.0559,0.9808,0.0035,1.0905,0.145,0.0005,1.738
2024-08-01,0.0,0.2922,0.1016,1.2453,0.4512,0.0095,1.7291,0.0174,0.0369,0.0184,0.0005,0.0011,0.119,0.0011,0.0021,1.6391,0.02,1.5949,0.0363,0.0695,0.0416,0.3075,0.0958,1.9366,0.0216,0.1253,0.0079,0.1906,0.009,0.0026,1.5791,0.2259,0.2306,0.0126,0.1269,0.0242,0.0842,0.7719,0.0037,1.0999,0.1111,0.0011,1.8892
2024-08-02,0.0,0.2286,0.0827,1.1722,0.3594,0.0201,1.4942,0.0229,0.0224,0.0196,0.0,0.0006,0.0928,0.0034,0.0022,1.5903,0.0123,1.5887,0.0341,0.0553,0.0179,0.1962,0.0235,1.5898,0.0313,0.1403,0.005,0.3019,0.0034,0.0028,1.2991,0.1247,0.2912,0.0827,0.194,0.0296,0.0934,0.7027,0.0017,1.2779,0.1017,0.0,1.8089
2024-08-03,0.0,0.2137,0.1417,1.1096,0.3077,0.0036,1.8938,0.0028,0.0242,0.005,0.0,0.0,0.1239,0.0007,0.0,1.4608,0.0064,1.3675,0.0591,0.0335,0.1125,0.3319,0.0356,1.4964,0.0107,0.0506,0.005,0.4273,0.0043,0.0021,1.2279,0.208,0.2863,0.0085,0.0648,0.0249,0.1382,0.6168,0.0028,1.0918,0.1424,0.0199,1.5534
2024-08-04,0.0,0.1657,0.1132,0.892,0.2481,0.0063,1.842,0.0027,0.0154,0.0054,0.0,0.0036,0.1349,0.0009,0.0,1.113,0.0009,1.2452,0.029,0.0661,0.0263,0.3115,0.0371,1.2062,0.0109,0.0715,0.0045,0.7091,0.0054,0.0045,1.0306,0.3251,0.1884,0.01,0.0408,0.0344,0.0453,0.4646,0.0018,0.9165,0.0616,0.0036,1.2506
2024-08-05,0.0,0.1577,0.2145,0.8429,0.2259,0.0025,1.5496,0.0025,0.0164,0.0063,0.0,0.0013,0.0644,0.0,0.0,1.0663,0.005,1.1281,0.0416,0.0341,0.0618,0.2827,0.0416,1.166,0.005,0.1842,0.0,0.9653,0.0013,0.0177,1.0234,0.2599,0.1451,0.0227,0.1325,0.0341,0.0707,0.5363,0.0013,0.7066,0.058,0.0038,1.0246
2024-08-06,0.0,0.4318,0.8629,1.3194,0.6015,0.01,1.1991,0.0033,0.0134,0.004,0.0,0.0013,0.0949,0.0,0.0013,1.7839,0.0033,1.5099,0.0281,0.113,0.0341,0.2112,0.0221,1.6516,0.0107,0.26,0.0234,0.5634,0.0027,0.0174,1.3715,0.2018,0.1511,0.0942,0.0648,0.0515,0.0561,0.9785,0.0013,1.0995,0.1083,0.0007,1.5152
2024-08-07,0.0,0.5354,1.1604,1.2307,0.7047,0.0053,1.4415,0.0135,0.0117,0.0047,0.0,0.0012,0.1441,0.01,0.0,1.7116,0.0041,1.725,0.0328,0.1418,0.0275,0.1541,0.024,1.6975,0.0217,0.1213,0.0059,0.4118,0.0105,0.0117,1.3191,0.1699,0.1101,0.0398,0.0832,0.0738,0.1377,1.0139,0.0012,0.888,0.0797,0.0018,1.3291
2024-08-08,0.0,0.5675,1.1284,1.1992,0.6982,0.0054,1.5417,0.0508,0.0278,0.0061,0.0,0.0006,0.0732,0.0442,0.0042,1.725,0.0115,1.3414,0.0284,0.1833,0.0194,0.0841,0.0157,1.526,0.0315,0.1307,0.0054,0.3866,0.0073,0.0175,1.2125,0.092,0.1458,0.0272,0.0835,0.0992,0.1059,0.7097,0.0012,0.9209,0.0399,0.0006,1.267
2024-08-09,0.0,0.2864,0.6519,0.9011,0.3829,0.0174,1.3666,0.0575,0.0401,0.006,0.0006,0.0024,0.0845,0.03,0.0048,1.2031,0.0024,1.2708,0.0288,0.0893,0.0377,0.0983,0.0192,1.3493,0.0222,0.1402,0.0078,0.3199,0.0048,0.0252,1.1198,0.1072,0.1432,0.0521,0.0629,0.0761,0.0779,0.6141,0.0018,0.7178,0.0575,0.0012,1.0587
2024-08-10,0.0,0.2858,0.6662,0.9089,0.3796,0.0085,1.6672,0.0042,0.0313,0.0042,0.0,0.0034,0.0406,0.0008,0.0025,1.2471,0.0068,1.2166,0.0194,0.1234,0.0237,0.1877,0.0118,1.4525,0.0068,0.0693,0.0042,0.3052,0.0034,0.0127,1.1862,0.0964,0.137,0.022,0.0803,0.06,0.0854,0.6535,0.0042,0.7947,0.0448,0.0008,1.1608
2024-08-11,0.0,0.7079,0.6585,1.0287,0.829,0.009,1.5885,0.0034,0.0247,0.0045,0.0,0.0022,0.0673,0.0011,0.0011,1.4191,0.0034,1.2923,0.009,0.0628,0.0079,0.0853,0.0056,1.6289,0.0101,0.0404,0.0034,0.1829,0.0067,0.0202,1.4124,0.0651,0.092,0.0101,0.0314,0.0438,0.0886,0.7326,0.0,0.6664,0.0516,0.0011,1.0792
2024-08-12,0.0,0.2674,0.3827,0.6912,0.343,0.0015,1.1768,0.0022,0.0235,0.0088,0.0,0.0022,0.0272,0.0,0.0007,0.9792,0.0066,0.963,0.0184,0.0463,0.0169,0.2358,0.0162,1.1018,0.0404,0.0845,0.0051,0.2982,0.011,0.0081,0.9175,0.13,0.0874,0.0125,0.0522,0.0294,0.0676,0.4775,0.0007,0.5252,0.0338,0.0073,0.9432
2024-08-13,0.0,0.4031,0.4555,1.1343,0.4932,0.0081,0.5979,0.0022,0.0151,0.0232,0.0032,0.0054,0.0917,0.0,0.0011,1.5925,0.0054,1.6383,0.0362,0.0556,0.0221,0.1408,0.0297,2.1202,0.0097,0.1101,0.0076,0.2909,0.0054,0.0399,1.7689,0.1015,0.1392,0.0637,0.0615,0.082,0.1198,0.8742,0.0124,0.8332,0.0367,0.0065,1.3491
2024-08-14,0.0,0.2417,0.4179,1.1646,0.3723,0.0055,0.5005,0.005,0.0235,0.0065,0.014,0.0,0.0746,0.0005,0.002,1.6325,0.01,1.7982,0.014,0.1076,0.042,0.1596,0.024,1.8082,0.029,0.0916,0.0055,0.4509,0.0085,0.041,1.5555,0.1111,0.1601,0.0095,0.0631,0.0871,0.1221,0.9424,0.005,0.9994,0.036,0.003,1.556
2024-08-15,0.0,0.3042,0.4717,1.1153,0.3969,0.0045,0.432,0.0067,0.0285,0.0084,0.0033,0.0028,0.0424,0.0,0.0011,1.7209,0.0223,1.5976,0.0128,0.091,0.0463,0.1234,0.01,1.7594,0.0067,0.0826,0.0061,0.3533,0.0073,0.0313,1.4223,0.1245,0.1775,0.0145,0.0636,0.0564,0.0653,0.8786,0.0173,1.0695,0.0703,0.0022,1.5473
2024-08-16,0.0,0.2653,0.3438,1.0883,0.3555,0.0008,0.3298,0.0132,0.0443,0.0078,0.0101,0.0008,0.049,0.0,0.0008,1.5621,0.0156,1.3302,0.0093,0.0513,0.0498,0.0871,0.0086,1.587,0.0117,0.1011,0.0031,0.3081,0.0031,0.0171,1.2719,0.1089,0.1455,0.0109,0.0467,0.0241,0.0871,0.8285,0.0124,0.9001,0.0513,0.0031,1.6391
2024-08-17,0.0,0.2318,0.3777,1.0522,0.325,0.0029,0.2036,0.0022,0.0303,0.0094,0.0014,0.0065,0.0599,0.0,0.0007,1.4616,0.0491,1.1677,0.0065,0.0404,0.0419,0.1647,0.0014,1.3548,0.0137,0.0765,0.0058,0.4513,0.0051,0.0072,1.1193,0.1943,0.1856,0.0152,0.0477,0.0311,0.0455,0.7287,0.0181,0.8825,0.0404,0.0014,1.3085
2024-08-18,0.0,0.2928,0.5783,1.0981,0.422,0.0044,0.222,0.0015,0.019,0.0058,0.0,0.0015,0.065,0.0,0.0,1.5902,0.0372,1.1441,0.0037,0.0292,0.0146,0.1803,0.0037,1.4493,0.0175,0.0613,0.0029,0.3402,0.0015,0.0066,1.193,0.1789,0.1862,0.0197,0.0365,0.027,0.0321,0.89,0.0022,0.9127,0.0898,0.0029,1.323
2024-08-19,0.0,0.2727,0.6159,1.3285,0.3438,0.0031,0.2365,0.005,0.0212,0.0087,0.0275,0.0006,0.03,0.0006,0.0025,1.8621,0.0156,1.2967,0.0218,0.0356,0.0287,0.1073,0.0069,1.5201,0.0206,0.0855,0.005,0.3027,0.0037,0.0019,1.1944,0.1772,0.1148,0.0112,0.0562,0.0362,0.0349,1.0446,0.0019,1.2811,0.0343,0.0019,1.8446
2024-08-20,0.0,0.474,0.8465,2.0444,0.5822,0.0038,0.2576,0.0048,0.0297,0.0105,0.001,0.0038,0.0843,0.001,0.001,2.708,0.0105,2.0147,0.0086,0.0833,0.0134,0.1331,0.0057,2.3269,0.0393,0.1092,0.0029,0.1867,0.0029,0.0297,1.9209,0.0986,0.1101,0.022,0.0469,0.0565,0.0555,1.5522,0.0163,1.7409,0.0316,0.0048,2.5242
2024-08-21,0.0,0.3624,1.0205,2.1021,0.4661,0.0036,0.2264,0.0082,0.021,0.0092,0.0,0.0026,0.1057,0.001,0.0031,2.6894,0.0103,2.1129,0.0246,0.0909,0.0118,0.0986,0.0051,2.3259,0.0503,0.0755,0.0031,0.1858,0.0031,0.0801,1.8901,0.1083,0.0806,0.5267,0.0467,0.0231,0.1134,1.7202,0.0406,1.3167,0.0334,0.0046,1.9676
