datetime,hurricane ian_intensity,wordle_intensity,monkeypox_intensity,ukraine news_intensity,ukraine war_intensity,zelensky_intensity,chris rock_intensity,ukraine_intensity,washington commanders_intensity,kherson_intensity,brittney griner_intensity,hurricane ian tracker_intensity,ukraine russia_intensity,russia ukraine_intensity,putin_intensity,russian economy_intensity,will smith_intensity,recession_intensity,iphone 14_intensity,world cup_intensity,amber heard_intensity,johnny depp_intensity,russia_intensity,elon musk twitter_intensity,russia news_intensity,vladimir putin_intensity,abortion_intensity,tyrann mathieu_intensity,queen elizabeth_intensity,inflation_intensity,traductor_intensity,poland_intensity,supreme court_intensity,mega millions_intensity,kanye west_intensity,powerball numbers_intensity,elon musk_intensity,phillies_intensity,lauren boebert_intensity,student loan forgiveness_intensity,antonio brown_intensity,housing market_intensity,student loans_intensity,odell beckham jr_intensity,taiwan_intensity,real madrid_intensity,north korea_intensity,tom brady_intensity
2022-11-22,0.0887,0.0023,0.0076,0.0033,0.0726,0.0279,0.0039,0.7547,0.0269,0.1212,0.0069,0.0,0.0332,0.1294,0.1015,0.001,0.0305,0.3248,0.0161,0.8532,0.0138,0.0158,0.7977,0.0706,0.001,0.0772,0.3415,0.0016,0.0552,0.9409,0.0,0.2371,0.6512,0.0079,0.1005,0.0033,0.3025,0.0105,0.0181,0.0696,0.002,0.044,0.1117,0.0102,0.1264,0.065,0.1011,0.0328
2022-11-23,0.0741,0.002,0.0105,0.0023,0.0659,0.0356,0.003,0.7402,0.0207,0.0932,0.001,0.0,0.0579,0.1218,0.163,0.0063,0.0184,0.2976,0.1143,0.5887,0.0184,0.0201,0.8386,0.0221,0.0033,0.1324,0.2832,0.0013,0.1574,0.9183,0.0,0.1475,0.9311,0.004,0.0635,0.001,0.2055,0.0145,0.0244,0.1044,0.0086,0.08,0.1024,0.0066,0.1459,0.025,0.051,0.0408
2022-11-24,0.0537,0.0055,0.0106,0.0011,0.0417,0.0322,0.0292,0.7081,0.0468,0.095,0.0011,0.0,0.0789,0.1297,0.186,0.0088,0.0387,0.164,0.1049,0.5031,0.0022,0.0018,0.7746,0.0628,0.0007,0.16,0.1936,0.0007,0.0431,0.9178,0.0,0.1834,0.2722,0.004,0.0665,0.0004,0.2503,0.0175,0.0124,0.0084,0.0004,0.0347,0.0318,0.0051,0.2046,0.0194,0.0395,0.0417
2022-11-25,0.0337,0.0038,0.0046,0.0019,0.041,0.0276,0.0054,0.7818,0.0406,0.1187,0.0004,0.0,0.0425,0.1175,0.1646,0.0019,0.0084,0.2152,0.0249,0.6814,0.0004,0.0008,0.7641,0.0184,0.0015,0.1382,0.1528,0.0011,0.0402,0.9579,0.0,0.1822,0.2768,0.0004,0.1658,0.0004,0.3243,0.0096,0.0161,0.008,0.0,0.0268,0.0153,0.0138,0.0854,0.0138,0.0145,0.0191
2022-11-26,0.0251,0.0035,0.0064,0.0012,0.0741,0.0327,0.0012,0.8141,0.0292,0.2433,0.0,0.0,0.0759,0.0963,0.1867,0.0023,0.0076,0.1686,0.0169,0.9722,0.0006,0.0152,0.8012,0.0233,0.0012,0.1576,0.1447,0.0006,0.0741,0.7294,0.0,0.2924,0.2369,0.0023,0.1891,0.0012,0.255,0.014,0.0053,0.014,0.0,0.0198,0.0204,0.0035,0.3186,0.014,0.0239,0.0222
2022-11-27,0.0246,0.0027,0.0106,0.0013,0.0392,0.0286,0.0153,0.8575,0.1076,0.2743,0.0007,0.0,0.0976,0.1548,0.1514,0.0053,0.0173,0.1939,0.0239,0.8243,0.0046,0.006,0.7931,0.01,0.0033,0.1215,0.1415,0.0007,0.1428,0.4178,0.0,0.2358,0.2291,0.002,0.275,0.0013,0.182,0.0073,0.0113,0.0066,0.0,0.0272,0.008,0.0312,0.3514,0.0511,0.0983,0.0246
2022-11-28,0.0286,0.1198,0.1201,0.0007,0.0468,0.0218,0.0143,0.7849,0.0576,0.1581,0.0054,0.0,0.0318,0.1341,0.1659,0.0025,0.0218,0.261,0.0554,0.5596,0.01,0.0107,0.8103,0.0154,0.0029,0.1391,0.31,0.0029,0.1173,0.8382,0.0,0.1201,0.3193,0.0021,0.1627,0.0021,0.1681,0.0089,0.0089,0.0147,0.0004,0.0343,0.0225,0.1709,0.1348,0.0222,0.0268,0.0447
2022-11-29,0.0933,0.0113,0.0369,0.0019,0.0463,0.0201,0.1027,0.9047,0.0275,0.1299,0.0282,0.0,0.0583,0.1662,0.2647,0.0071,0.1329,0.2654,0.0194,0.7637,0.01,0.0204,0.8272,0.0211,0.0016,0.2268,0.324,0.0013,0.0499,0.9585,0.0,0.1455,0.7349,0.0032,0.2349,0.0026,0.3,0.0062,0.0087,0.0117,0.0006,0.0619,0.0246,0.0185,0.184,0.0126,0.0366,0.0181
2022-11-30,0.0703,0.0048,0.0274,0.0271,0.0519,0.0191,0.0306,0.8235,0.022,0.028,0.0229,0.0,0.0567,0.1041,0.1802,0.0029,0.0446,0.3712,0.0175,0.8073,0.0022,0.0067,0.6863,0.0306,0.0016,0.1206,0.3387,0.0006,0.1623,1.0075,0.0,0.2359,0.7245,0.0003,0.3798,0.0006,0.2913,0.008,0.0089,0.0054,0.0003,0.0859,0.0162,0.0102,0.2123,0.007,0.0248,0.0462
2022-12-01,0.0608,0.0042,0.0394,0.0093,0.0797,0.0301,0.0304,0.9275,0.0231,0.0493,0.0189,0.0,0.0512,0.1226,0.1934,0.0109,0.0461,0.4278,0.0134,0.5491,0.0026,0.0058,0.8712,0.0362,0.0022,0.1524,0.2107,0.0013,0.2347,1.1488,0.0,0.277,0.673,0.0058,0.2638,0.001,0.3154,0.0074,0.0202,0.0868,0.0317,0.0855,0.1511,0.0122,0.129,0.015,0.0413,0.0612
2022-12-02,0.069,0.0027,0.0212,0.0017,0.1099,0.0287,0.1816,0.9991,0.0147,0.0891,0.0137,0.0,0.0635,0.1751,0.3905,0.015,0.0485,0.5506,0.0126,0.85,0.0031,0.0027,0.9585,0.0212,0.0027,0.3598,0.1912,0.0,0.1642,1.1313,0.0,0.3018,0.5438,0.0031,0.5544,0.0024,0.4953,0.0147,0.0181,0.0724,0.0297,0.0591,0.1103,0.0109,0.1038,0.0133,0.0669,0.0444
2022-12-03,0.03,0.0023,0.1481,0.0029,0.0519,0.0225,0.0968,0.855,0.0207,0.1481,0.0104,0.0,0.0398,0.1406,0.3774,0.0058,0.0899,0.2495,0.0121,1.2549,0.004,0.0058,0.9034,0.0432,0.0035,0.3186,0.2979,0.0017,0.0847,0.7801,0.0,0.3077,0.4874,0.0035,0.3359,0.0012,0.5381,0.019,0.0127,0.0156,0.0006,0.0392,0.0184,0.0133,0.1423,0.0109,0.1054,0.0277
2022-12-04,0.0166,0.0038,0.0096,0.0013,0.065,0.0217,0.0064,0.7703,0.0497,0.1325,0.0115,0.0,0.0242,0.0663,0.3205,0.0057,0.0083,0.1268,0.014,0.7844,0.0019,0.0025,0.9061,0.0204,0.0025,0.2561,0.2409,0.0006,0.1166,0.4862,0.0,0.2383,0.4492,0.0089,0.2109,0.0013,0.4052,0.0401,0.0089,0.0045,0.0051,0.0287,0.0408,0.0108,0.0593,0.0102,0.051,0.0178
2022-12-05,0.0839,0.0014,0.0089,0.0014,0.0881,0.0423,0.0124,1.1243,0.0416,0.1336,0.0146,0.0,0.1414,0.1805,0.2878,0.0085,0.0394,0.2761,0.0171,0.5209,0.0338,0.038,1.136,0.0235,0.0025,0.2374,0.2516,0.0007,0.0497,0.7988,0.0,0.2018,0.582,0.0064,0.2615,0.0039,0.388,0.0814,0.0039,0.0099,0.0014,0.0409,0.0174,0.0288,0.1364,0.0103,0.0952,0.0334
2022-12-06,0.0671,0.0033,0.0092,0.0023,0.0671,0.0399,0.0154,0.8724,0.0213,0.0275,0.0026,0.0,0.0638,0.1927,0.2048,0.0419,0.052,0.2895,0.0183,0.4239,0.0059,0.0121,0.9286,0.0252,0.001,0.175,0.3101,0.0013,0.0713,0.8416,0.0,0.1426,0.5358,0.0088,0.1184,0.0033,0.2391,0.0576,0.0046,0.0121,0.0023,0.036,0.0262,0.069,0.1979,0.0275,0.0792,0.0792
2022-12-07,0.0695,0.0507,0.0089,0.0022,0.0567,0.1297,0.0185,0.8984,0.0264,0.0847,0.0016,0.0,0.0513,0.1211,0.2281,0.0172,0.0914,0.3253,0.0156,0.3374,0.0886,0.0991,0.8786,0.0185,0.0019,0.1934,0.2472,0.0006,0.1618,0.9662,0.0,0.1545,0.6499,0.0115,0.1545,0.0035,0.3214,0.058,0.0025,0.0204,0.0019,0.0433,0.0271,0.0159,0.2077,0.015,0.0335,0.0322
2022-12-08,0.0532,0.0549,0.012,0.0017,0.1005,0.0482,0.0719,0.9585,0.1028,0.0712,0.6787,0.0,0.0615,0.2349,0.3803,0.0333,0.1943,0.3167,0.011,0.2518,0.1234,0.1347,1.3384,0.0243,0.0033,0.328,0.4169,0.0007,0.1421,0.7961,0.0,0.1234,0.7918,0.0063,0.1085,0.0053,0.2422,0.0991,0.0037,0.003,0.002,0.0669,0.0206,0.0173,0.1923,0.0286,0.0316,0.0469
2022-12-09,0.0722,0.0153,0.0156,0.0017,0.0944,0.0264,0.0614,1.0005,0.0229,0.0462,0.7191,0.0,0.1045,0.1791,0.4484,0.0069,0.0823,0.3217,0.0101,0.4342,0.0073,0.0115,1.4621,0.0281,0.0017,0.3866,0.3328,0.0024,0.0909,0.9061,0.0,0.0972,0.6077,0.0021,0.093,0.0031,0.4359,0.0309,0.0069,0.0121,0.0021,0.0493,0.0326,0.0108,0.1034,0.017,0.0715,0.067
2022-12-10,0.0527,0.0061,0.0227,0.0017,0.0377,0.0316,0.0394,0.8684,0.015,0.0855,0.3734,0.0,0.0527,0.2047,0.4827,0.0006,0.0433,0.2608,0.01,0.9327,0.0028,0.0055,1.2429,0.025,0.0006,0.4317,0.1554,0.0,0.1143,0.672,0.0,0.1415,0.5676,0.0122,0.0466,0.0033,0.268,0.0194,0.0055,0.0094,0.0017,0.0294,0.0178,0.0117,0.1126,0.0255,0.0516,0.1038
2022-12-11,0.0413,0.0026,0.0052,0.0013,0.0277,0.0297,0.0032,0.8335,0.0142,0.1948,0.2839,0.0,0.0465,0.1477,0.3368,0.0103,0.0232,0.1458,0.0077,0.5284,0.0,0.0019,1.1967,0.0916,0.0019,0.2845,0.0839,0.0,0.0568,0.3748,0.0,0.1284,0.3348,0.011,0.0329,0.0032,0.3555,0.0103,0.0052,0.0026,0.0006,0.0239,0.0065,0.0039,0.0916,0.011,0.0226,0.0806
2022-12-12,0.0776,0.0043,0.0065,0.0007,0.0913,0.0383,0.0487,0.8123,0.0195,0.0903,0.3119,0.0,0.0538,0.1588,0.2159,0.004,0.0809,0.313,0.0105,0.3545,0.0061,0.0119,0.9054,0.0819,0.0011,0.1801,0.1314,0.0007,0.1303,0.8079,0.0,0.1303,0.3776,0.0072,0.061,0.0061,0.4235,0.0083,0.0054,0.0227,0.0018,0.0336,0.0422,0.0112,0.0903,0.0112,0.0599,0.1289
2022-12-13,0.064,0.0059,0.0056,0.0016,0.0569,0.034,0.0245,0.7591,0.0196,0.0621,0.1033,0.0,0.0484,0.0908,0.2049,0.001,0.0882,0.3493,0.0137,0.3588,0.0026,0.0039,0.8094,0.1516,0.0026,0.1493,0.2624,0.001,0.0242,1.0339,0.0,0.1372,0.581,0.0078,0.0471,0.0091,0.4506,0.0196,0.0464,0.0291,0.0059,0.0556,0.0366,0.0154,0.116,0.0163,0.1242,0.0948
2022-12-14,0.0788,0.0129,0.0058,0.0026,0.0326,0.0281,0.0126,0.7279,0.021,0.0284,0.0542,0.0,0.0323,0.103,0.1043,0.0048,0.0232,0.3447,0.0148,0.5784,0.0016,0.0129,0.8208,0.02,0.001,0.0804,0.2247,0.0006,0.0852,1.1181,0.0,0.1143,0.632,0.0107,0.0597,0.0084,0.2992,0.0746,0.0074,0.0178,0.0045,0.0788,0.0216,0.01,0.1233,0.01,0.0729,0.0584
2022-12-15,0.0692,0.0083,0.0074,0.0022,0.0477,0.0301,0.0208,0.7584,0.0355,0.074,0.0496,0.0,0.0768,0.1098,0.2007,0.0112,0.114,0.5382,0.025,0.4207,0.0058,0.0086,0.8871,0.0439,0.001,0.1722,0.153,0.001,0.1822,1.2825,0.0,0.1405,0.438,0.0122,0.0499,0.0013,0.4562,0.0202,0.0029,0.0109,0.0035,0.0884,0.1012,0.0102,0.2014,0.0282,0.0845,0.1389
2022-12-16,0.0599,0.0052,0.0118,0.0024,0.0551,0.0444,0.0066,1.0209,0.0253,0.0651,0.1521,0.0,0.1043,0.1875,0.2017,0.0118,0.0288,0.4009,0.0097,0.3593,0.0052,0.0201,1.1213,0.0769,0.0042,0.1459,0.15,0.001,0.0735,1.103,0.0,0.1331,0.5125,0.0087,0.0658,0.0031,0.5479,0.0177,0.0031,0.0146,0.001,0.0714,0.0236,0.0066,0.2342,0.0274,0.1043,0.0593
2022-12-17,0.0539,0.0044,0.0092,0.0092,0.037,0.0305,0.0098,0.7338,0.0228,0.0441,0.0892,0.0,0.0131,0.1224,0.1523,0.0065,0.0288,0.229,0.0185,0.538,0.0054,0.0065,0.7529,0.0468,0.0005,0.1208,0.1306,0.0011,0.149,0.6506,0.0,0.0734,0.4395,0.0169,0.1257,0.0054,0.6533,0.0163,0.0049,0.0016,0.0016,0.0294,0.0207,0.0044,0.1197,0.0403,0.0691,0.1131
2022-12-18,0.0179,0.0043,0.0031,0.0025,0.0463,0.045,0.0031,0.676,0.0302,0.1234,0.0685,0.0,0.0191,0.111,0.1819,0.0049,0.0037,0.1875,0.008,1.1256,0.0006,0.0025,0.6902,0.0339,0.0012,0.1431,0.1906,0.0006,0.1412,0.5267,0.0,0.1394,0.3207,0.0049,0.0302,0.0025,0.3429,0.0105,0.0049,0.0049,0.0031,0.0389,0.016,0.0123,0.0857,0.021,0.2029,0.0419
2022-12-19,0.029,0.0041,0.0126,0.0022,0.1045,0.0272,0.0104,0.7989,0.0532,0.0536,0.0413,0.0,0.0417,0.1491,0.2191,0.0041,0.0402,0.3303,0.0115,0.7636,0.1986,0.2005,0.8462,0.0673,0.006,0.1945,0.1923,0.0004,0.0815,0.803,0.0,0.1454,0.3414,0.0022,0.0818,0.0019,0.6795,0.0089,0.0048,0.0052,0.0004,0.0885,0.0119,0.0022,0.1064,0.0171,0.109,0.1495
2022-12-20,0.0731,0.0085,0.0037,0.0024,0.1004,0.0289,0.0085,0.8618,0.033,0.0572,0.0354,0.0,0.0453,0.1378,0.2174,0.001,0.0119,0.2599,0.0143,0.2603,0.0616,0.0633,0.8747,0.0487,0.0037,0.1977,0.2126,0.0014,0.0847,0.9139,0.0,0.1096,0.8873,0.0078,0.0378,0.002,0.343,0.0167,0.0167,0.0071,0.0017,0.084,0.0184,0.0095,0.1238,0.0044,0.0878,0.068
2022-12-21,0.0695,0.0054,0.0047,0.0037,0.1015,0.1881,0.0064,1.2235,0.0496,0.2175,0.0236,0.0,0.1531,0.265,0.4865,0.0013,0.0162,0.2775,0.0142,0.1912,0.0061,0.0111,1.1996,0.0479,0.0121,0.4002,0.1183,0.0003,0.0856,0.8955,0.0,0.2704,0.8951,0.0179,0.056,0.0024,0.4278,0.0705,0.0158,0.0037,0.0175,0.1436,0.0125,0.0064,0.121,0.0071,0.0226,0.0529
2022-12-22,0.057,0.0056,0.0052,0.0063,0.0976,0.2529,0.0035,1.3438,0.0504,0.1098,0.0361,0.0,0.1546,0.1838,0.4308,0.0049,0.0083,0.362,0.0163,0.2015,0.0056,0.0222,1.2038,0.0268,0.0045,0.3655,0.115,0.0014,0.1376,1.1173,0.0,0.2223,0.5302,0.0188,0.0167,0.0028,0.2091,0.0104,0.0278,0.0069,0.0375,0.107,0.0202,0.0038,0.1244,0.0108,0.083,0.0441
2022-12-23,0.0272,0.0034,0.0222,0.0061,0.0968,0.1252,0.018,1.2256,0.0804,0.0654,0.0685,0.0,0.0911,0.2258,0.279,0.0034,0.0344,0.3797,0.0111,0.1941,0.0455,0.0513,1.0981,0.0237,0.0023,0.2373,0.1615,0.0011,0.1248,1.0212,0.0,0.1504,0.5864,0.0107,0.0264,0.0023,0.2281,0.0096,0.0245,0.008,0.0015,0.0417,0.0214,0.0011,0.1971,0.0092,0.1673,0.0459
2022-12-24,0.0679,0.0024,0.003,0.0048,0.0679,0.0756,0.0131,0.9488,0.0464,0.1369,0.0238,0.0,0.1643,0.1399,0.1774,0.0024,0.0179,0.1696,0.0095,0.1899,0.0202,0.0226,0.853,0.0286,0.0024,0.106,0.2798,0.0018,0.2101,0.8107,0.0,0.0631,0.8143,0.0208,0.0839,0.0018,0.1994,0.0298,0.0131,0.0024,0.0018,0.0952,0.0143,0.0024,0.1452,0.0095,0.0542,0.0417
2022-12-25,0.0273,0.0061,0.0061,0.0045,0.0469,0.0674,0.0295,1.1039,0.0681,0.1885,0.0356,0.0,0.053,0.2059,0.4013,0.0045,0.0288,0.1128,0.0174,0.1931,0.0121,0.0167,0.96,0.0053,0.0015,0.3536,0.0734,0.0038,0.1885,0.4868,0.0,0.0628,0.4762,0.0348,0.0189,0.0129,0.1098,0.0091,0.0053,0.0023,0.0,0.1219,0.0174,0.0045,0.0833,0.0053,0.0144,0.0591
2022-12-26,0.0469,0.0063,0.0031,0.0073,0.0939,0.0443,0.06,0.943,0.0323,0.1685,0.0052,0.0,0.1247,0.2425,0.3093,0.0031,0.0642,0.2013,0.0162,0.1596,0.049,0.0511,0.9555,0.0094,0.024,0.2305,0.1174,0.0005,0.1633,0.6306,0.0,0.0949,0.3542,0.024,0.0548,0.0031,0.1455,0.011,0.0068,0.0042,0.001,0.0735,0.012,0.0037,0.2024,0.0083,0.17,0.1121
2022-12-27,0.032,0.0158,0.0083,0.0004,0.0764,0.0527,0.0353,0.8695,0.0444,0.0561,0.01,0.0,0.0843,0.1611,0.2782,0.0519,0.0403,0.2965,0.0158,0.1399,0.0233,0.0253,0.7981,0.0133,0.0615,0.2462,0.1653,0.0,0.076,0.818,0.0,0.1038,0.49,0.1553,0.1636,0.005,0.1956,0.0087,0.012,0.0058,0.0017,0.0486,0.0116,0.0037,0.2284,0.0021,0.1482,0.0814
2022-12-28,0.0563,0.0063,0.009,0.0016,0.0441,0.0386,0.0578,0.7149,0.046,0.0582,0.0515,0.0,0.0685,0.1857,0.2616,0.0031,0.0508,0.3171,0.0197,0.1479,0.0205,0.0212,0.6991,0.0409,0.0035,0.2117,0.1672,0.0012,0.1078,0.6928,0.0,0.1338,0.8223,0.1286,0.1212,0.0035,0.2526,0.0087,0.0098,0.0118,0.0008,0.0783,0.0275,0.0031,0.2392,0.0087,0.109,0.0932
2022-12-29,0.0773,0.0797,0.0075,0.002,0.0522,0.0404,0.0974,0.9426,0.0514,0.0459,0.0192,0.0,0.0707,0.2638,0.1924,0.0016,0.1068,0.2724,0.0177,0.2509,0.093,0.097,0.8491,0.0314,0.0024,0.1311,0.1916,0.0012,0.1873,0.7267,0.0,0.1743,0.5865,0.0208,0.2658,0.0027,0.2198,0.0118,0.0059,0.0122,0.0027,0.0714,0.0412,0.0016,0.3117,0.0181,0.0436,0.0608
2022-12-30,0.0403,0.0033,0.01,0.0025,0.0948,0.0391,0.0121,0.913,0.0458,0.0383,0.0071,0.0,0.0549,0.1722,0.2708,0.0029,0.0208,0.3731,0.0096,0.2583,0.0058,0.0079,0.8253,0.0229,0.0008,0.2371,0.225,0.0029,0.2142,0.8386,0.0,0.0844,0.8144,0.0362,0.0699,0.005,0.2255,0.0108,0.0042,0.0067,0.0012,0.0624,0.02,0.0058,0.2442,0.0196,0.0553,0.0545
2022-12-31,0.0425,0.0336,0.0378,0.0018,0.1475,0.0354,0.0366,1.0648,0.0319,0.0466,0.0478,0.0,0.0914,0.131,0.5451,0.0053,0.0537,0.2737,0.0142,0.2649,0.0307,0.0342,1.0153,0.0419,0.0018,0.5091,0.7539,0.0018,0.1793,0.8153,0.0,0.3209,0.994,0.2649,0.0478,0.0024,0.1811,0.0106,0.0047,0.0035,0.0012,0.0578,0.0118,0.0018,0.105,0.0354,0.1675,0.0914
